"Date","Price","Open","High","Low","Change %"
"Jun 06, 2011","86.000","85.950","86.100","85.850","0.03%"
"Jun 04, 2011","85.970","85.870","86.000","85.870","0.08%"
"Jun 03, 2011","85.900","85.900","86.080","85.750","-0.14%"
"Jun 02, 2011","86.020","85.950","86.060","85.850","-0.03%"
"Jun 01, 2011","86.050","85.950","86.100","85.750","0.00%"
"May 31, 2011","86.050","85.800","86.150","85.770","0.17%"
"May 30, 2011","85.900","85.650","85.920","85.650","0.05%"
"May 28, 2011","85.860","85.600","85.870","85.600","0.13%"
"May 27, 2011","85.750","85.550","85.800","85.320","0.12%"
"May 26, 2011","85.650","85.630","85.950","85.500","-0.09%"
"May 25, 2011","85.730","85.550","85.800","85.510","0.09%"
"May 24, 2011","85.650","85.750","85.900","85.460","-0.23%"
"May 23, 2011","85.850","86.200","86.700","85.500","-0.59%"
"May 21, 2011","86.360","86.200","86.370","85.900","0.07%"
"May 20, 2011","86.300","85.750","86.480","85.700","0.52%"
"May 19, 2011","85.850","85.450","85.930","85.380","0.35%"
"May 18, 2011","85.550","85.450","85.800","85.450","0.00%"
"May 17, 2011","85.550","85.350","85.580","85.250","0.12%"
"May 16, 2011","85.450","85.100","85.530","85.100","0.21%"
"May 14, 2011","85.275","85.150","85.285","85.150","0.03%"
"May 13, 2011","85.250","84.800","85.400","84.720","0.41%"
"May 12, 2011","84.900","84.920","85.020","84.700","-0.14%"
"May 11, 2011","85.020","84.780","85.200","84.650","0.16%"
"May 10, 2011","84.880","84.750","84.900","84.450","0.04%"
"May 09, 2011","84.850","85.240","85.370","84.700","-0.38%"
"May 07, 2011","85.175","84.750","85.175","84.750","0.56%"
"May 06, 2011","84.700","84.450","84.970","84.400","0.18%"
"May 05, 2011","84.550","84.650","84.750","84.450","-0.24%"
"May 04, 2011","84.750","84.270","84.830","84.250","0.45%"
"May 03, 2011","84.370","84.520","84.620","84.270","-0.30%"
"May 02, 2011","84.620","84.750","84.850","84.300","-0.12%"
"Apr 30, 2011","84.725","84.750","84.775","84.620","-0.09%"
"Apr 29, 2011","84.800","84.700","84.950","84.450","0.00%"
"Apr 28, 2011","84.800","84.300","84.820","84.200","0.47%"
"Apr 27, 2011","84.400","84.650","84.850","84.030","-0.41%"
"Apr 26, 2011","84.750","84.500","84.800","84.270","0.18%"
"Apr 25, 2011","84.600","84.060","84.840","84.010","0.41%"
"Apr 23, 2011","84.255","84.170","84.295","84.170","-0.08%"
"Apr 22, 2011","84.320","84.350","84.450","84.120","-0.15%"
"Apr 21, 2011","84.450","84.420","84.650","84.140","-0.08%"
"Apr 20, 2011","84.520","84.550","84.750","84.150","-0.09%"
"Apr 19, 2011","84.600","84.250","84.770","83.950","0.30%"
"Apr 18, 2011","84.350","84.150","84.650","84.010","0.00%"
"Apr 16, 2011","84.350","84.150","84.360","84.150","0.18%"
"Apr 15, 2011","84.200","84.200","84.500","83.950","-0.12%"
"Apr 14, 2011","84.300","84.150","84.550","83.650","0.06%"
"Apr 13, 2011","84.250","84.420","84.750","84.050","-0.32%"
"Apr 12, 2011","84.520","84.600","84.900","84.320","-0.21%"
"Apr 11, 2011","84.700","84.950","85.380","84.500","-0.34%"
"Apr 09, 2011","84.990","84.750","85.090","84.750","0.05%"
"Apr 08, 2011","84.950","84.550","85.230","84.550","0.24%"
"Apr 07, 2011","84.750","85.050","85.270","84.550","-0.47%"
"Apr 06, 2011","85.150","85.250","85.350","84.950","-0.23%"
"Apr 05, 2011","85.350","85.100","85.460","84.950","0.18%"
"Apr 04, 2011","85.200","85.150","85.630","85.000","-0.24%"
"Apr 02, 2011","85.405","85.220","85.405","84.930","0.12%"
"Apr 01, 2011","85.300","85.300","85.530","84.950","-0.12%"
"Mar 31, 2011","85.400","85.100","85.430","84.400","0.23%"
"Mar 30, 2011","85.200","85.200","85.550","84.630","-0.18%"
"Mar 29, 2011","85.350","85.300","85.460","84.950","-0.04%"
"Mar 28, 2011","85.380","85.090","85.560","84.950","0.11%"
"Mar 26, 2011","85.285","85.150","85.355","84.950","0.45%"
"Mar 25, 2011","84.900","85.100","85.340","84.750","-0.35%"
"Mar 24, 2011","85.200","85.200","85.660","85.000","-0.12%"
"Mar 23, 2011","85.300","85.300","85.500","85.100","-0.12%"
"Mar 22, 2011","85.400","85.450","85.580","84.600","-0.18%"
"Mar 21, 2011","85.550","85.270","85.690","85.000","0.10%"
"Mar 19, 2011","85.465","85.300","85.465","85.100","0.02%"
"Mar 18, 2011","85.450","85.250","85.520","84.900","0.06%"
"Mar 17, 2011","85.400","85.250","85.700","85.050","0.06%"
"Mar 16, 2011","85.350","85.400","85.600","85.000","-0.18%"
"Mar 15, 2011","85.500","85.350","85.630","85.100","-0.06%"
"Mar 14, 2011","85.550","85.280","85.850","84.750","0.09%"
"Mar 12, 2011","85.475","85.050","85.475","84.750","0.38%"
"Mar 11, 2011","85.150","85.300","85.490","85.000","-0.29%"
"Mar 10, 2011","85.400","85.200","85.550","84.970","0.00%"
"Mar 09, 2011","85.400","84.920","85.490","84.600","0.45%"
"Mar 08, 2011","85.020","85.250","85.360","84.600","-0.39%"
"Mar 07, 2011","85.350","85.450","85.550","85.050","-0.08%"
"Mar 05, 2011","85.415","85.450","85.485","85.100","-0.16%"
"Mar 04, 2011","85.550","85.550","85.650","85.150","-0.12%"
"Mar 03, 2011","85.650","85.470","85.740","85.200","-0.02%"
"Mar 02, 2011","85.670","85.450","85.790","85.200","0.14%"
"Mar 01, 2011","85.550","85.650","85.810","85.350","-0.23%"
"Feb 28, 2011","85.750","85.480","85.860","85.450","0.09%"
"Feb 26, 2011","85.675","85.550","85.735","85.490","0.03%"
"Feb 25, 2011","85.650","85.250","85.690","85.250","0.23%"
"Feb 24, 2011","85.450","85.050","85.500","85.000","0.23%"
"Feb 23, 2011","85.250","85.250","85.580","85.100","-0.23%"
"Feb 22, 2011","85.450","85.450","85.890","85.300","-0.12%"
"Feb 21, 2011","85.550","85.350","85.610","85.250","0.14%"
"Feb 19, 2011","85.430","85.350","85.440","85.330","-0.08%"
"Feb 18, 2011","85.500","85.150","85.710","85.150","0.18%"
"Feb 17, 2011","85.350","85.150","85.550","85.050","0.12%"
"Feb 16, 2011","85.250","85.150","85.400","85.100","-0.12%"
"Feb 15, 2011","85.350","84.950","85.450","84.800","0.23%"
"Feb 14, 2011","85.150","84.800","85.320","84.800","0.29%"
"Feb 11, 2011","84.900","84.750","85.120","84.500","-0.06%"
"Feb 10, 2011","84.950","84.800","85.260","84.700","-0.12%"
"Feb 09, 2011","85.050","85.250","85.510","84.850","-0.35%"
"Feb 08, 2011","85.350","85.450","85.560","85.150","-0.23%"
"Feb 07, 2011","85.550","85.500","85.630","85.400","-0.06%"
"Feb 04, 2011","85.600","85.500","85.630","85.400","0.00%"
"Feb 03, 2011","85.600","85.400","85.620","85.400","0.12%"
"Feb 02, 2011","85.500","85.550","85.650","85.400","-0.12%"
"Feb 01, 2011","85.600","85.610","85.720","85.410","-0.12%"
"Jan 31, 2011","85.700","85.500","85.810","85.380","0.12%"
"Jan 28, 2011","85.600","85.800","85.900","85.450","-0.35%"
"Jan 27, 2011","85.900","85.800","86.000","85.770","0.00%"
"Jan 26, 2011","85.900","85.800","85.940","85.730","0.00%"
"Jan 25, 2011","85.900","85.800","86.020","85.750","0.00%"
"Jan 24, 2011","85.900","85.800","86.050","85.750","0.00%"
"Jan 21, 2011","85.900","85.810","86.100","85.650","0.17%"
"Jan 20, 2011","85.750","85.670","85.850","85.410","0.00%"
"Jan 19, 2011","85.750","85.750","85.880","85.600","-0.12%"
"Jan 18, 2011","85.850","85.550","85.980","85.410","0.23%"
"Jan 17, 2011","85.650","85.500","85.660","85.410","0.06%"
"Jan 14, 2011","85.600","85.600","85.730","85.340","-0.12%"
"Jan 13, 2011","85.700","85.600","85.770","85.410","0.00%"
"Jan 12, 2011","85.700","85.600","85.800","85.410","0.00%"
"Jan 11, 2011","85.700","85.700","85.840","85.600","-0.12%"
"Jan 10, 2011","85.800","85.700","85.870","85.670","0.00%"
"Jan 07, 2011","85.800","85.750","85.860","85.650","0.00%"
"Jan 06, 2011","85.800","85.700","85.870","85.650","0.00%"
"Jan 05, 2011","85.800","85.620","85.880","85.410","0.06%"
"Jan 04, 2011","85.750","85.650","85.800","85.400","0.00%"
"Jan 03, 2011","85.750","85.600","85.790","85.410","0.06%"
"Dec 31, 2010","85.700","85.650","85.800","85.410","-0.06%"
"Dec 30, 2010","85.750","85.800","85.950","85.640","-0.17%"
"Dec 29, 2010","85.900","85.600","85.990","85.600","0.23%"
"Dec 28, 2010","85.700","85.750","85.970","85.600","-0.17%"
"Dec 27, 2010","85.850","85.650","85.910","85.650","0.12%"
"Dec 24, 2010","85.750","85.700","86.000","85.650","0.00%"
"Dec 23, 2010","85.750","85.720","85.870","85.450","-0.08%"
"Dec 22, 2010","85.820","85.700","85.900","85.400","0.02%"
"Dec 21, 2010","85.800","85.700","85.830","85.410","0.00%"
"Dec 20, 2010","85.800","85.700","85.930","85.650","0.00%"
"Dec 17, 2010","85.800","85.700","85.850","85.700","0.00%"
"Dec 16, 2010","85.800","85.700","85.800","85.650","0.00%"
"Dec 15, 2010","85.800","85.700","85.890","85.650","0.00%"
"Dec 14, 2010","85.800","85.750","85.910","85.600","-0.06%"
"Dec 13, 2010","85.850","85.750","85.950","85.750","-0.06%"
"Dec 10, 2010","85.900","85.550","85.900","85.550","0.29%"
"Dec 09, 2010","85.650","85.650","85.860","85.410","-0.12%"
"Dec 08, 2010","85.750","85.600","85.820","85.410","0.06%"
"Dec 07, 2010","85.700","85.800","85.900","85.400","-0.23%"
"Dec 06, 2010","85.900","85.750","86.000","85.640","0.06%"
"Dec 03, 2010","85.850","85.800","85.930","85.700","-0.06%"
"Dec 02, 2010","85.900","85.600","85.900","85.590","0.23%"
"Dec 01, 2010","85.700","85.700","85.820","85.500","-0.12%"
"Nov 30, 2010","85.800","85.750","85.850","85.620","-0.06%"
"Nov 29, 2010","85.850","85.750","86.070","85.700","0.00%"
"Nov 26, 2010","85.850","85.550","85.910","85.550","0.23%"
"Nov 25, 2010","85.650","85.500","85.730","85.300","0.06%"
"Nov 24, 2010","85.600","85.420","85.650","85.300","0.09%"
"Nov 23, 2010","85.520","85.500","85.610","85.300","-0.09%"
"Nov 22, 2010","85.600","85.300","85.670","85.300","0.23%"
"Nov 19, 2010","85.400","85.250","85.400","85.250","0.06%"
"Nov 18, 2010","85.350","85.300","85.400","85.250","-0.06%"
"Nov 17, 2010","85.400","85.550","85.650","85.300","-0.29%"
"Nov 16, 2010","85.650","85.350","85.650","85.200","0.18%"
"Nov 15, 2010","85.500","85.600","85.800","85.380","-0.23%"
"Nov 12, 2010","85.700","85.350","85.740","85.300","0.29%"
"Nov 11, 2010","85.450","85.400","85.550","85.300","-0.06%"
"Nov 10, 2010","85.500","85.300","85.570","85.220","0.12%"
"Nov 09, 2010","85.400","85.300","85.450","85.300","0.00%"
"Nov 08, 2010","85.400","85.250","85.490","85.090","0.06%"
"Nov 05, 2010","85.350","85.550","85.660","85.200","-0.35%"
"Nov 04, 2010","85.650","85.650","86.000","85.520","-0.12%"
"Nov 03, 2010","85.750","85.600","85.880","85.550","0.06%"
"Nov 02, 2010","85.700","85.850","85.950","85.550","-0.29%"
"Nov 01, 2010","85.950","85.820","86.050","85.750","0.03%"
"Oct 29, 2010","85.920","85.800","85.960","85.700","0.02%"
"Oct 28, 2010","85.900","85.850","86.010","85.680","-0.06%"
"Oct 27, 2010","85.950","85.550","86.080","85.550","0.35%"
"Oct 26, 2010","85.650","85.810","86.100","85.500","-0.29%"
"Oct 25, 2010","85.900","85.850","86.020","85.630","-0.06%"
"Oct 22, 2010","85.950","85.950","86.050","85.650","-0.12%"
"Oct 21, 2010","86.050","85.950","86.080","85.680","0.00%"
"Oct 20, 2010","86.050","85.880","86.070","85.850","0.06%"
"Oct 19, 2010","86.000","86.000","86.100","85.750","-0.12%"
"Oct 18, 2010","86.100","85.800","86.220","85.550","0.23%"
"Oct 15, 2010","85.900","85.850","86.150","85.780","-0.06%"
"Oct 14, 2010","85.950","85.950","86.250","85.650","-0.12%"
"Oct 13, 2010","86.050","86.000","86.110","85.610","-0.06%"
"Oct 12, 2010","86.100","86.150","86.410","85.950","-0.17%"
"Oct 11, 2010","86.250","85.950","86.300","85.750","0.23%"
"Oct 08, 2010","86.050","85.750","86.130","85.550","0.23%"
"Oct 07, 2010","85.850","85.950","86.050","85.620","-0.23%"
"Oct 06, 2010","86.050","86.100","86.200","85.750","-0.17%"
"Oct 05, 2010","86.200","86.200","86.310","85.850","-0.12%"
"Oct 04, 2010","86.300","85.950","86.500","85.900","0.00%"
"Oct 01, 2010","86.300","86.250","86.350","85.900","-0.06%"
"Sep 30, 2010","86.350","86.200","86.360","85.890","0.06%"
"Sep 29, 2010","86.300","86.150","86.440","85.950","0.06%"
"Sep 28, 2010","86.250","86.050","86.350","85.820","0.12%"
"Sep 27, 2010","86.150","86.020","86.210","85.730","0.03%"
"Sep 24, 2010","86.120","85.900","86.150","85.600","0.14%"
"Sep 23, 2010","86.000","85.800","86.050","85.590","0.12%"
"Sep 22, 2010","85.900","85.900","86.070","85.790","-0.12%"
"Sep 21, 2010","86.000","85.750","86.060","85.550","0.17%"
"Sep 20, 2010","85.850","85.500","85.950","85.450","0.29%"
"Sep 17, 2010","85.600","85.720","85.840","85.350","-0.26%"
"Sep 16, 2010","85.820","85.650","85.850","85.550","0.08%"
"Sep 15, 2010","85.750","85.750","85.850","85.380","-0.12%"
"Sep 14, 2010","85.850","85.550","85.920","85.400","0.23%"
"Sep 13, 2010","85.650","85.550","85.650","85.550","0.05%"
"Sep 10, 2010","85.610","85.650","85.800","85.460","-0.16%"
"Sep 09, 2010","85.750","85.600","85.810","85.350","0.06%"
"Sep 08, 2010","85.700","85.950","86.050","85.500","-0.41%"
"Sep 07, 2010","86.050","85.800","86.130","85.700","0.17%"
"Sep 06, 2010","85.900","85.650","85.950","85.400","0.17%"
"Sep 03, 2010","85.750","85.450","85.750","85.200","0.23%"
"Sep 02, 2010","85.550","85.400","85.750","85.150","0.06%"
"Sep 01, 2010","85.500","85.400","85.730","85.200","0.00%"
"Aug 31, 2010","85.500","85.400","85.760","85.200","0.00%"
"Aug 30, 2010","85.500","85.550","85.870","85.300","-0.18%"
"Aug 27, 2010","85.650","85.300","85.750","85.100","0.29%"
"Aug 26, 2010","85.400","85.550","85.700","85.200","-0.29%"
"Aug 25, 2010","85.650","85.550","85.800","85.220","0.00%"
"Aug 24, 2010","85.650","85.550","85.650","85.100","0.00%"
"Aug 23, 2010","85.650","85.600","85.700","85.250","-0.06%"
"Aug 20, 2010","85.700","85.600","85.800","85.300","0.00%"
"Aug 19, 2010","85.700","85.600","85.750","85.250","0.00%"
"Aug 18, 2010","85.700","85.600","85.760","85.300","0.00%"
"Aug 17, 2010","85.700","85.600","85.800","85.300","0.00%"
"Aug 16, 2010","85.700","85.550","85.810","85.330","0.06%"
"Aug 13, 2010","85.650","85.700","85.800","85.450","-0.17%"
"Aug 12, 2010","85.800","85.700","85.800","85.700","0.00%"
"Aug 11, 2010","85.800","85.700","85.860","85.330","0.00%"
"Aug 10, 2010","85.800","85.650","85.850","85.500","0.06%"
"Aug 09, 2010","85.750","85.650","85.830","85.350","0.00%"
"Aug 06, 2010","85.750","85.650","85.870","85.350","0.00%"
"Aug 05, 2010","85.750","85.650","85.800","85.300","0.00%"
"Aug 04, 2010","85.750","85.650","85.850","85.300","0.00%"
"Aug 03, 2010","85.750","85.700","85.930","85.370","-0.06%"
"Aug 02, 2010","85.800","85.200","85.940","85.200","0.59%"
"Jul 30, 2010","85.300","85.600","85.770","85.200","-0.47%"
"Jul 29, 2010","85.700","85.550","85.730","85.330","0.06%"
"Jul 28, 2010","85.650","85.500","85.680","85.290","0.06%"
"Jul 27, 2010","85.600","85.550","85.660","85.170","-0.06%"
"Jul 26, 2010","85.650","85.300","85.700","85.250","0.29%"
"Jul 23, 2010","85.400","85.450","85.600","85.150","-0.18%"
"Jul 22, 2010","85.550","85.500","85.640","85.340","-0.06%"
"Jul 21, 2010","85.600","85.500","85.650","85.250","0.00%"
"Jul 20, 2010","85.600","85.320","85.640","85.320","0.21%"
"Jul 19, 2010","85.420","85.500","85.710","85.320","-0.44%"
"Jul 16, 2010","85.800","85.500","86.080","85.300","0.23%"
"Jul 15, 2010","85.600","85.500","85.680","85.500","0.00%"
"Jul 14, 2010","85.600","85.700","85.840","85.300","-0.23%"
"Jul 13, 2010","85.800","85.750","85.860","85.650","-0.06%"
"Jul 12, 2010","85.850","85.700","85.900","85.480","0.00%"
"Jul 09, 2010","85.850","85.600","85.850","85.310","0.18%"
"Jul 08, 2010","85.700","85.600","85.750","85.600","0.00%"
"Jul 07, 2010","85.700","85.550","85.780","85.530","0.06%"
"Jul 06, 2010","85.650","85.450","85.720","85.360","0.12%"
"Jul 05, 2010","85.550","85.400","85.570","85.150","0.06%"
"Jul 02, 2010","85.500","85.500","85.600","85.120","-0.12%"
"Jul 01, 2010","85.600","85.500","85.600","85.450","0.00%"
"Jun 30, 2010","85.600","85.400","85.620","85.150","0.12%"
"Jun 29, 2010","85.500","85.350","85.540","84.900","0.06%"
"Jun 28, 2010","85.450","85.300","85.550","85.050","0.06%"
"Jun 25, 2010","85.400","85.300","85.590","84.970","0.06%"
"Jun 24, 2010","85.350","85.300","85.430","84.920","-0.06%"
"Jun 23, 2010","85.400","85.400","85.500","85.100","-0.12%"
"Jun 22, 2010","85.500","85.300","85.530","85.050","0.12%"
"Jun 21, 2010","85.400","85.450","85.550","85.200","-0.18%"
"Jun 18, 2010","85.550","85.400","85.570","85.100","0.06%"
"Jun 17, 2010","85.500","85.150","85.570","85.060","0.29%"
"Jun 16, 2010","85.250","85.350","85.500","85.000","-0.23%"
"Jun 15, 2010","85.450","85.350","85.510","85.150","-0.06%"
"Jun 14, 2010","85.500","85.200","85.530","84.950","0.23%"
"Jun 11, 2010","85.300","85.200","85.500","85.050","0.00%"
"Jun 10, 2010","85.300","85.200","85.340","85.000","0.00%"
"Jun 09, 2010","85.300","85.300","85.400","85.100","-0.12%"
"Jun 08, 2010","85.400","85.400","85.530","85.250","-0.12%"
"Jun 07, 2010","85.500","85.050","85.550","85.000","0.41%"
"Jun 04, 2010","85.150","85.150","85.500","84.950","-0.12%"
"Jun 03, 2010","85.250","85.350","85.510","85.060","-0.23%"
"Jun 02, 2010","85.450","85.400","85.580","85.100","-0.06%"
"Jun 01, 2010","85.500","85.100","85.550","84.760","0.35%"
"May 31, 2010","85.200","85.100","85.530","84.770","0.00%"
"May 28, 2010","85.200","85.000","85.250","84.950","0.12%"
"May 27, 2010","85.100","85.250","85.590","84.900","-0.29%"
"May 26, 2010","85.350","84.650","85.360","84.590","0.71%"
"May 25, 2010","84.750","84.500","84.780","84.270","0.24%"
"May 24, 2010","84.550","84.500","84.760","84.120","-0.06%"
"May 21, 2010","84.600","84.250","84.700","84.080","0.30%"
"May 20, 2010","84.350","84.350","84.700","84.150","-0.12%"
"May 19, 2010","84.450","84.450","84.560","84.150","-0.12%"
"May 18, 2010","84.550","84.400","84.680","84.400","0.06%"
"May 17, 2010","84.500","84.230","84.630","84.050","0.18%"
"May 14, 2010","84.350","84.150","84.650","84.000","0.12%"
"May 13, 2010","84.250","83.980","84.380","83.800","0.06%"
"May 12, 2010","84.200","83.800","84.240","83.740","0.36%"
"May 11, 2010","83.900","84.120","84.220","83.570","-0.38%"
"May 10, 2010","84.220","84.250","84.460","84.000","-0.15%"
"May 07, 2010","84.350","84.200","84.400","84.140","0.06%"
"May 06, 2010","84.300","84.150","84.350","83.800","0.12%"
"May 05, 2010","84.200","84.050","84.280","83.800","0.06%"
"May 04, 2010","84.150","83.850","84.200","83.650","0.24%"
"May 03, 2010","83.950","83.900","84.260","83.800","-0.06%"
"Apr 30, 2010","84.000","83.950","84.390","83.720","-0.06%"
"Apr 29, 2010","84.050","83.850","84.130","83.620","0.12%"
"Apr 28, 2010","83.950","83.950","84.170","83.700","-0.12%"
"Apr 27, 2010","84.050","83.900","84.130","83.700","0.06%"
"Apr 26, 2010","84.000","84.150","84.270","83.900","-0.30%"
"Apr 23, 2010","84.250","83.850","84.350","83.800","0.36%"
"Apr 22, 2010","83.950","83.850","84.010","83.550","0.00%"
"Apr 21, 2010","83.950","84.100","84.210","83.600","-0.30%"
"Apr 20, 2010","84.200","83.950","84.290","83.770","0.18%"
"Apr 19, 2010","84.050","83.950","84.230","83.650","0.00%"
"Apr 16, 2010","84.050","84.000","84.230","83.800","-0.06%"
"Apr 15, 2010","84.100","83.800","84.100","83.700","0.24%"
"Apr 14, 2010","83.900","83.750","84.200","83.500","0.06%"
"Apr 13, 2010","83.850","83.900","84.000","83.450","-0.18%"
"Apr 12, 2010","84.000","83.900","84.410","83.600","-0.06%"
"Apr 09, 2010","84.050","83.650","84.250","83.610","0.36%"
"Apr 08, 2010","83.750","83.450","83.800","83.300","0.24%"
"Apr 07, 2010","83.550","83.750","84.050","83.400","-0.36%"
"Apr 06, 2010","83.850","84.000","84.230","83.600","-0.30%"
"Apr 05, 2010","84.100","84.350","84.450","83.800","-0.41%"
"Apr 02, 2010","84.450","84.100","84.700","84.100","0.30%"
"Apr 01, 2010","84.200","83.900","84.400","83.820","0.24%"
"Mar 31, 2010","84.000","84.100","84.550","83.750","-0.24%"
